N indicates the RSA integer, Dim indicates the smooth bound of |u-vN|

The first element in the list represents the value of u, the second is the value of v,the third is the value of |u-vn |, and the fourth is the value of u-vn
[11107488748675506693389, 85, 2196943039663577856, -2196943039663577856]
[93445970847140385450259, 715, 6091147875458596096, -6091147875458596096]
[130703745589265429429, 1, 1560980851661532, 1560980851661532]
[217793519513358312397003, 1666, 43679955740975080601, 43679955740975080601]
[5093242479944160199357, 39, 4142719783976748626, -4142719783976748626]
[4379991400962356110143875, 33511, 30492549802334147508, 30492549802334147508]
[6953888362460990197756875025, 53193161, 1426013533914687395122608, 1426013533914687395122608]
[493932305374725805947177845, 3779309, 31637235513822789865328, -31637235513822789865328]
[130708066675346597625, 1, 5882066932829728, 5882066932829728]
[4574516894774446651137, 35, 59566520035225258, -59566520035225258]
[3790369383211529972665, 29, 6029567530703652, 6029567530703652]
[3790579500100472467990, 29, 216146456473198977, 216146456473198977]
[33850798651071745125875, 259, 1067162507420759448, -1067162507420759448]
[23991747150274943288084641, 183678, 15368714229280771700525, -15368714229280771700525]
[98213141304861848930355743, 751410, 2212768253659594870973, 2212768253659594870973]
[130701988947174021377, 1, 195661239746520, -195661239746520]
[16860728846418339129533, 129, 147031932963070820, 147031932963070820]
[1284238974891579064336517, 9826, 40691070694619019405, -40691070694619019405]
[261316234242451053589, 2, 88134974376482205, -88134974376482205]
[4052466002733450586112, 31, 698279872623781305, 698279872623781305]
[184177343903026453149746793, 1409024, 14828937340852252444265, 14828937340852252444265]
[130673830603943544533, 1, 28354004470223364, -28354004470223364]
[130714293142557715151, 1, 12108534143947254, 12108534143947254]
[78164993212706298828125, 598, 5086816874865625719, 5086816874865625719]
[653833046189027429168, 5, 322123146958589683, 322123146958589683]
[39076900720669736639950, 299, 3052477245979961253, -3052477245979961253]
[4443673258460227380675, 34, 201018225840727823, -201018225840727823]
[46268673458824709671795, 354, 100107446235836257, 100107446235836257]
[15291933303019997702440, 117, 222296164413141509, -222296164413141509]
[42233162007796812756306239, 323125, 18606203114004588114, 18606203114004588114]
[5357154488089888156750, 41, 1635080855076327027, -1635080855076327027]
[392108620190737336691, 3, 2066365496033000, 2066365496033000]
[8757387149926407077888, 67, 340781162684628789, 340781162684628789]
[27307919812720041066496, 209, 8836770438436423977, -8836770438436423977]
[2483267952828095268352, 19, 73554731766321691, -73554731766321691]
[18692711129015305254556, 143, 2298730012136445285, 2298730012136445285]
[522819415198768469881, 4, 10676765113398293, 10676765113398293]
[17207141234514010644141354, 131651, 67928631729686733407, 67928631729686733407]
[130704923724467062784, 1, 2739116053294887, 2739116053294887]
[41696695167086179319337, 319, 2698277002187360194, 2698277002187360194]
[7711172858530611505035, 59, 256033365800800888, -256033365800800888]
[130701619558215820170, 1, 565050197947727, -565050197947727]
[1437129047474127410867, 11, 594983218424036000, -594983218424036000]
[3006150782174086990066, 23, 536180570328435, 536180570328435]
[130758796967753746675, 1, 56612359339978778, 56612359339978778]
[130663406745437966200, 1, 38777862975801697, -38777862975801697]
[130707391778713541625, 1, 5207170299773728, 5207170299773728]
[3267362965693954023299, 25, 191649516390174126, -191649516390174126]
[261404377107581462755, 2, 7890753926961, 7890753926961]
[11806058980379412036061246563, 90343610, 2048212031124129455841607, -2048212031124129455841607]
[6665344834533978973625, 51, 466580495123189122, -466580495123189122]
[130702496656114944288, 1, 312047701176391, 312047701176391]
[130701583979958071944, 1, 600628455695953, -600628455695953]
[1437734155171087949959, 11, 10124478536503092, 10124478536503092]
[3790286089818460174459, 29, 77263825539094554, -77263825539094554]
[3791152497360312322576, 29, 789143716313053563, 789143716313053563]
[55809430483773777928832, 427, 402344018900963187, -402344018900963187]
[130695743556008274658, 1, 6441052405493239, -6441052405493239]
[44830255328399898214924, 343, 593992286024173747, -593992286024173747]
[165335102184925603960659, 1265, 3161344717812429046, -3161344717812429046]
[130701836677893508566, 1, 347930520259331, -347930520259331]
[130686125294984856366, 1, 16059313428911531, -16059313428911531]
[228603940134928204017535, 1749, 5819254812523965682, 5819254812523965682]
[130682491703610522784, 1, 19692904803245113, -19692904803245113]
[1428999000918939787853824, 10933, 32016595152063435923, 32016595152063435923]
[4386337559663196623212770681, 33545375, 1883763654728623944944306, 1883763654728623944944306]
[151484797390509474905595, 1159, 965429357917912972, 965429357917912972]
[9006228984136081833538667, 68921, 1896281260403463690470, -1896281260403463690470]
[130711411745618927047, 1, 9227137205159150, 9227137205159150]
[130706687752914618631, 1, 4503144500850734, 4503144500850734]
[130741824884393263541, 1, 39640275979495644, 39640275979495644]
[130689946717668252805, 1, 12237890745515092, -12237890745515092]
[127844055041833968285812668317, 978284461, 19861179330590706283080200, -19861179330590706283080200]
[2221948079806996820950, 17, 10941463962766701, 10941463962766701]
[6927318287475995060225, 53, 102503230065361684, 102503230065361684]
[55139875956729682443098839, 421875, 108174944875888448036, -108174944875888448036]
[130702508161186665326, 1, 323552772897429, 323552772897429]
[47441634160480147563451, 363, 3258852374050183160, -3258852374050183160]
[18188391281601373703184314, 139159, 5973679122176405691, 5973679122176405691]
[130702189746992193596, 1, 5138578425699, 5138578425699]
[15076599483560216314642943, 115351, 28213204920226043904, -28213204920226043904]

