N indicates the RSA integer, Dim indicates the smooth bound of |u-vN|

The first element in the list represents the value of u, the second is the value of v,the third is the value of |u-vn |, and the fourth is the value of u-vn
[14972560758585457516350667, 332948, 2803772604393829802231, 2803772604393829802231]
[3372103263410573405234, 75, 9801522891915959, 9801522891915959]
[44960080236447364625, 1, 1165922055055232, -1165922055055232]
[44960692647791926005, 1, 553510710493852, -553510710493852]
[44961140565803734209, 1, 105592698685648, -105592698685648]
[5530024508082330908795, 123, 208769413466733616, -208769413466733616]
[44969550249017530125, 1, 8304090515110268, 8304090515110268]
[16249666715921659964945859, 361415, 2064453492107671796, -2064453492107671796]
[44961586816238925118, 1, 340657736505261, 340657736505261]
[224792811188687853419, 5, 13419603824245866, -13419603824245866]
[44963432378307113275, 1, 2186219804693418, 2186219804693418]
[44959646322874476490, 1, 1599835627943367, -1599835627943367]
[89924505999366794375, 2, 2013682361954661, 2013682361954661]
[854342030315373826834, 19, 78353303827849551, 78353303827849551]
[134885528034997078325, 3, 1789559489818754, 1789559489818754]
[1843290770145888749754, 41, 120322352710464383, -120322352710464383]
[3327133732127527974525, 74, 1516398348905107, 1516398348905107]
[179842869924614308295, 4, 2114709395371133, -2114709395371133]
[1054808991497131767621292, 23465, 206649612127514323213, -206649612127514323213]
[28042875025361566866479125, 623651, 2748897365374220241218, 2748897365374220241218]
[33629769724440340140625, 748, 1242402119469912411, -1242402119469912411]
[9396902257348515283360, 209, 1810221509533247, 1810221509533247]
[44961483392592494475, 1, 237234090074618, 237234090074618]
[764363181038932068945, 17, 21996344390931376, 21996344390931376]
[1258920507326317265625, 28, 5614888249509629, 5614888249509629]
[44961273186446534775, 1, 27027944114918, 27027944114918]
[1933338114117530796390, 43, 4529301926742539, 4529301926742539]
[44961586059968256250, 1, 339901465836393, 339901465836393]
[44968891551722134809, 1, 7645393219714952, 7645393219714952]
[44975437199365234375, 1, 14191040862814518, 14191040862814518]
[369305699587249755859375, 8214, 5976358689120846023, -5976358689120846023]
[44965800051493067847, 1, 4553892990647990, 4553892990647990]
[1034029135106323786547, 23, 79526539231870164, -79526539231870164]
[44965379650983278290, 1, 4133492480858433, 4133492480858433]
[342847278464712799951374, 7625, 17776506131848541749, 17776506131848541749]
[1034630043650230797801, 23, 521382004675141090, 521382004675141090]
[92574632615492774584019, 2059, 573224863707901544, -573224863707901544]
[44960381960468617323, 1, 864198033802534, -864198033802534]
[642833392894551183340809, 14297, 22456566442086645280, 22456566442086645280]
[5350344139516689295695, 119, 44153345098667288, -44153345098667288]
[314729472702555907641, 7, 749593038968642, 749593038968642]
[7956303213856115838902, 177, 1837356198812475787, -1837356198812475787]
[89931391185346554179, 2, 8898868341714465, 8898868341714465]
[44960726263479272253, 1, 519895023147604, -519895023147604]
[44955288937198559745, 1, 5957221303860112, -5957221303860112]
[44968932743834841522, 1, 7686585332421665, 7686585332421665]
[420885182928687672081870, 9361, 2957638946519800493, 2957638946519800493]
[1708524094695393648663, 38, 3259327698305903, -3259327698305903]
[89943150356240700805, 2, 20658039235861091, 20658039235861091]
[44963340346719746875, 1, 2094188217327018, 2094188217327018]
[449612331192389676311, 10, 130392634522259, -130392634522259]
[1034000922947008164865, 23, 107738698547491846, -107738698547491846]
[36779233307643271806250, 817, 45895196146794783081, 45895196146794783081]
[11015519210180870819302, 245, 13901347777954337, 13901347777954337]
[854294232443887734375, 19, 30555432341757092, 30555432341757092]
[16365830095294362231711, 364, 63506400518596237, -63506400518596237]
[2742659537841953767345, 61, 23522173306156068, 23522173306156068]
[584556124415805164617, 13, 59924355273706476, 59924355273706476]
[1393773492565181924469, 31, 25138348393091098, -25138348393091098]
[1303891842918344827277, 29, 15704321774651424, 15704321774651424]
[308532154873791403401600, 6859, 142967472623305602437, 142967472623305602437]
[3192072004493699903424, 71, 176472759971906423, -176472759971906423]
[4181405637317674831819, 93, 9744576949785118, 9744576949785118]
[2789252482737525847335, 62, 1655220910375816201, 1655220910375816201]
[1708217992033298453591, 38, 309361989793500975, -309361989793500975]
[5350159970762192120106, 119, 228322099595842877, -228322099595842877]
[224805954520241862612, 5, 276272270236673, -276272270236673]
[294991343027661961692310, 6561, 606981727585010533, 606981727585010533]
[297832258333750562033353, 6625, 35997466327969519272, -35997466327969519272]
[40419943236240886523875, 899, 217060252788927568, -217060252788927568]
